,Race,Age,Gender,Location,Year,Count,Population
7944,Hispanic,20–29,M,F1,2010,79.0,626.0
7945,Hispanic,20–29,M,F1,2011,131.0,611.0
7946,Hispanic,20–29,M,F1,2012,127.0,608.0
7947,Hispanic,20–29,M,F1,2013,97.0,587.0
7948,Hispanic,20–29,M,F1,2014,114.0,579.0
7949,Hispanic,20–29,M,F1,2015,89.0,610.0
7950,Hispanic,20–29,M,B6,2010,260.0,2165.0
7951,Hispanic,20–29,M,B6,2011,300.0,1863.0
7952,Hispanic,20–29,M,B6,2012,286.0,1677.0
7953,Hispanic,20–29,M,B6,2013,235.0,1559.0
7954,Hispanic,20–29,M,B6,2014,196.0,1519.0
7955,Hispanic,20–29,M,B6,2015,189.0,1563.0
7956,Hispanic,20–29,M,B5,2010,443.0,623.0
7957,Hispanic,20–29,M,B5,2011,369.0,560.0
7958,Hispanic,20–29,M,B5,2012,288.0,501.0
7959,Hispanic,20–29,M,B5,2013,239.0,479.0
7960,Hispanic,20–29,M,B5,2014,278.0,449.0
7961,Hispanic,20–29,M,B5,2015,252.0,429.0
7962,Hispanic,20–29,M,A8,2010,130.0,295.0
7963,Hispanic,20–29,M,A8,2011,130.0,298.0
7964,Hispanic,20–29,M,A8,2012,95.0,289.0
7965,Hispanic,20–29,M,A8,2013,100.0,316.0
7966,Hispanic,20–29,M,A8,2014,95.0,286.0
7967,Hispanic,20–29,M,A8,2015,115.0,263.0
7968,Hispanic,20–29,M,G1,2010,171.0,350.0
7969,Hispanic,20–29,M,G1,2011,176.0,355.0
7970,Hispanic,20–29,M,G1,2012,138.0,347.0
7971,Hispanic,20–29,M,G1,2013,130.0,331.0
7972,Hispanic,20–29,M,G1,2014,128.0,312.0
7973,Hispanic,20–29,M,G1,2015,109.0,282.0
7974,Hispanic,20–29,M,G4,2010,228.0,1677.0
7975,Hispanic,20–29,M,G4,2011,160.0,1605.0
7976,Hispanic,20–29,M,G4,2012,181.0,1488.0
7977,Hispanic,20–29,M,G4,2013,167.0,1481.0
7978,Hispanic,20–29,M,G4,2014,225.0,1451.0
7979,Hispanic,20–29,M,G4,2015,238.0,1384.0
7980,Hispanic,20–29,M,C1,2010,279.0,792.0
7981,Hispanic,20–29,M,C1,2011,234.0,757.0
7982,Hispanic,20–29,M,C1,2012,206.0,744.0
7983,Hispanic,20–29,M,C1,2013,217.0,713.0
7984,Hispanic,20–29,M,C1,2014,186.0,701.0
7985,Hispanic,20–29,M,C1,2015,150.0,661.0
7986,Hispanic,20–29,M,A7,2010,338.0,527.0
7987,Hispanic,20–29,M,A7,2011,298.0,458.0
7988,Hispanic,20–29,M,A7,2012,285.0,416.0
7989,Hispanic,20–29,M,A7,2013,191.0,423.0
7990,Hispanic,20–29,M,A7,2014,167.0,456.0
7991,Hispanic,20–29,M,A7,2015,124.0,507.0
7992,Hispanic,20–29,M,D5,2010,256.0,1469.0
7993,Hispanic,20–29,M,D5,2011,169.0,1400.0
7994,Hispanic,20–29,M,D5,2012,216.0,1344.0
7995,Hispanic,20–29,M,D5,2013,235.0,1351.0
7996,Hispanic,20–29,M,D5,2014,148.0,1397.0
7997,Hispanic,20–29,M,D5,2015,171.0,1415.0
7998,Hispanic,20–29,M,H2,2010,104.0,385.0
7999,Hispanic,20–29,M,H2,2011,102.0,395.0
8000,Hispanic,20–29,M,H2,2012,99.0,388.0
8001,Hispanic,20–29,M,H2,2013,87.0,364.0
8002,Hispanic,20–29,M,H2,2014,77.0,380.0
8003,Hispanic,20–29,M,H2,2015,84.0,361.0
8004,Hispanic,20–29,M,H3,2010,304.0,2132.0
8005,Hispanic,20–29,M,H3,2011,291.0,2026.0
8006,Hispanic,20–29,M,H3,2012,293.0,1929.0
8007,Hispanic,20–29,M,H3,2013,227.0,1892.0
8008,Hispanic,20–29,M,H3,2014,170.0,1891.0
8009,Hispanic,20–29,M,H3,2015,247.0,1853.0
8010,Hispanic,20–29,M,C7,2010,582.0,5065.0
8011,Hispanic,20–29,M,C7,2011,613.0,4466.0
8012,Hispanic,20–29,M,C7,2012,529.0,4065.0
8013,Hispanic,20–29,M,C7,2013,341.0,3880.0
8014,Hispanic,20–29,M,C7,2014,228.0,3736.0
8015,Hispanic,20–29,M,C7,2015,210.0,3686.0
8016,Hispanic,20–29,M,E6,2010,238.0,1397.0
8017,Hispanic,20–29,M,E6,2011,235.0,1307.0
8018,Hispanic,20–29,M,E6,2012,206.0,1267.0
8019,Hispanic,20–29,M,E6,2013,218.0,1272.0
8020,Hispanic,20–29,M,E6,2014,179.0,1350.0
8021,Hispanic,20–29,M,E6,2015,228.0,1464.0
8022,Hispanic,20–29,M,C5,2010,480.0,1256.0
8023,Hispanic,20–29,M,C5,2011,434.0,1156.0
8024,Hispanic,20–29,M,C5,2012,235.0,1092.0
8025,Hispanic,20–29,M,C5,2013,219.0,1051.0
8026,Hispanic,20–29,M,C5,2014,126.0,1011.0
8027,Hispanic,20–29,M,C5,2015,137.0,995.0
8028,Hispanic,20–29,M,B8,2010,340.0,1262.0
8029,Hispanic,20–29,M,B8,2011,430.0,1274.0
8030,Hispanic,20–29,M,B8,2012,410.0,1259.0
8031,Hispanic,20–29,M,B8,2013,467.0,1299.0
8032,Hispanic,20–29,M,B8,2014,375.0,1285.0
8033,Hispanic,20–29,M,B8,2015,362.0,1345.0
8034,Hispanic,20–29,M,E3,2010,377.0,1047.0
8035,Hispanic,20–29,M,E3,2011,410.0,975.0
8036,Hispanic,20–29,M,E3,2012,229.0,904.0
8037,Hispanic,20–29,M,E3,2013,153.0,865.0
8038,Hispanic,20–29,M,E3,2014,154.0,857.0
8039,Hispanic,20–29,M,E3,2015,249.0,853.0
8040,Hispanic,20–29,M,F5,2010,490.0,1695.0
8041,Hispanic,20–29,M,F5,2011,441.0,1512.0
8042,Hispanic,20–29,M,F5,2012,457.0,1455.0
8043,Hispanic,20–29,M,F5,2013,500.0,1402.0
8044,Hispanic,20–29,M,F5,2014,434.0,1378.0
8045,Hispanic,20–29,M,F5,2015,438.0,1432.0
8046,Hispanic,20–29,M,E2,2010,236.0,592.0
8047,Hispanic,20–29,M,E2,2011,150.0,559.0
8048,Hispanic,20–29,M,E2,2012,139.0,560.0
8049,Hispanic,20–29,M,E2,2013,126.0,579.0
8050,Hispanic,20–29,M,E2,2014,146.0,568.0
8051,Hispanic,20–29,M,E2,2015,196.0,580.0
8052,Hispanic,20–29,M,C4,2010,287.0,813.0
8053,Hispanic,20–29,M,C4,2011,312.0,739.0
8054,Hispanic,20–29,M,C4,2012,243.0,685.0
8055,Hispanic,20–29,M,C4,2013,196.0,688.0
8056,Hispanic,20–29,M,C4,2014,163.0,700.0
8057,Hispanic,20–29,M,C4,2015,257.0,711.0
8058,Hispanic,20–29,M,C6,2010,557.0,2170.0
8059,Hispanic,20–29,M,C6,2011,747.0,2043.0
8060,Hispanic,20–29,M,C6,2012,458.0,1920.0
8061,Hispanic,20–29,M,C6,2013,440.0,1863.0
8062,Hispanic,20–29,M,C6,2014,285.0,1889.0
8063,Hispanic,20–29,M,C6,2015,273.0,1877.0
8064,Hispanic,20–29,M,A2,2010,62.0,157.0
8065,Hispanic,20–29,M,A2,2011,75.0,165.0
8066,Hispanic,20–29,M,A2,2012,80.0,163.0
8067,Hispanic,20–29,M,A2,2013,49.0,162.0
8068,Hispanic,20–29,M,A2,2014,43.0,173.0
8069,Hispanic,20–29,M,A2,2015,50.0,175.0
8070,Hispanic,20–29,M,A6,2010,167.0,1158.0
8071,Hispanic,20–29,M,A6,2011,121.0,1294.0
8072,Hispanic,20–29,M,A6,2012,104.0,1435.0
8073,Hispanic,20–29,M,A6,2013,103.0,1503.0
8074,Hispanic,20–29,M,A6,2014,105.0,1549.0
8075,Hispanic,20–29,M,A6,2015,116.0,1500.0
8076,Hispanic,20–29,M,F3,2010,90.0,582.0
8077,Hispanic,20–29,M,F3,2011,106.0,548.0
8078,Hispanic,20–29,M,F3,2012,122.0,494.0
8079,Hispanic,20–29,M,F3,2013,111.0,498.0
8080,Hispanic,20–29,M,F3,2014,128.0,535.0
8081,Hispanic,20–29,M,F3,2015,119.0,535.0
8082,Hispanic,20–29,M,G2,2010,133.0,474.0
8083,Hispanic,20–29,M,G2,2011,144.0,456.0
8084,Hispanic,20–29,M,G2,2012,129.0,424.0
8085,Hispanic,20–29,M,G2,2013,146.0,426.0
8086,Hispanic,20–29,M,G2,2014,136.0,420.0
8087,Hispanic,20–29,M,G2,2015,158.0,390.0
8088,Hispanic,20–29,M,B1,2010,197.0,3796.0
8089,Hispanic,20–29,M,B1,2011,184.0,4140.0
8090,Hispanic,20–29,M,B1,2012,118.0,4311.0
8091,Hispanic,20–29,M,B1,2013,60.0,4848.0
8092,Hispanic,20–29,M,B1,2014,0.0,4834.0
8093,Hispanic,20–29,M,B1,2015,0.0,4771.0
8094,Hispanic,20–29,M,B7,2010,623.0,1338.0
8095,Hispanic,20–29,M,B7,2011,706.0,1173.0
8096,Hispanic,20–29,M,B7,2012,550.0,993.0
8097,Hispanic,20–29,M,B7,2013,374.0,903.0
8098,Hispanic,20–29,M,B7,2014,237.0,825.0
8099,Hispanic,20–29,M,B7,2015,245.0,785.0
8100,Hispanic,20–29,M,C2,2010,665.0,1453.0
8101,Hispanic,20–29,M,C2,2011,495.0,1416.0
8102,Hispanic,20–29,M,C2,2012,284.0,1377.0
8103,Hispanic,20–29,M,C2,2013,372.0,1291.0
8104,Hispanic,20–29,M,C2,2014,260.0,1296.0
8105,Hispanic,20–29,M,C2,2015,154.0,1297.0
8106,Hispanic,20–29,M,D3,2010,164.0,517.0
8107,Hispanic,20–29,M,D3,2011,140.0,477.0
8108,Hispanic,20–29,M,D3,2012,158.0,434.0
8109,Hispanic,20–29,M,D3,2013,102.0,419.0
8110,Hispanic,20–29,M,D3,2014,91.0,413.0
8111,Hispanic,20–29,M,D3,2015,121.0,428.0
8112,Hispanic,20–29,M,A1,2010,59.0,351.0
8113,Hispanic,20–29,M,A1,2011,61.0,316.0
8114,Hispanic,20–29,M,A1,2012,57.0,288.0
8115,Hispanic,20–29,M,A1,2013,49.0,277.0
8116,Hispanic,20–29,M,A1,2014,47.0,262.0
8117,Hispanic,20–29,M,A1,2015,68.0,227.0
8118,Hispanic,20–29,M,D2,2010,420.0,3745.0
8119,Hispanic,20–29,M,D2,2011,344.0,3457.0
8120,Hispanic,20–29,M,D2,2012,271.0,3302.0
8121,Hispanic,20–29,M,D2,2013,327.0,3270.0
8122,Hispanic,20–29,M,D2,2014,319.0,3240.0
8123,Hispanic,20–29,M,D2,2015,339.0,3256.0
8124,Hispanic,20–29,M,A5,2010,244.0,1188.0
8125,Hispanic,20–29,M,A5,2011,290.0,1135.0
8126,Hispanic,20–29,M,A5,2012,291.0,1104.0
8127,Hispanic,20–29,M,A5,2013,214.0,1064.0
8128,Hispanic,20–29,M,A5,2014,253.0,1045.0
8129,Hispanic,20–29,M,A5,2015,228.0,1037.0
8142,Hispanic,20–29,M,F2,2010,275.0,738.0
8143,Hispanic,20–29,M,F2,2011,290.0,667.0
8144,Hispanic,20–29,M,F2,2012,320.0,604.0
8145,Hispanic,20–29,M,F2,2013,318.0,567.0
8146,Hispanic,20–29,M,F2,2014,301.0,558.0
8147,Hispanic,20–29,M,F2,2015,255.0,550.0
8148,Hispanic,20–29,M,D4,2010,35.0,299.0
8149,Hispanic,20–29,M,D4,2011,48.0,308.0
8150,Hispanic,20–29,M,D4,2012,36.0,301.0
8151,Hispanic,20–29,M,D4,2013,57.0,268.0
8152,Hispanic,20–29,M,D4,2014,74.0,249.0
8153,Hispanic,20–29,M,D4,2015,71.0,233.0
8154,Hispanic,20–29,M,B3,2010,185.0,4146.0
8155,Hispanic,20–29,M,B3,2011,219.0,4282.0
8156,Hispanic,20–29,M,B3,2012,228.0,4826.0
8157,Hispanic,20–29,M,B3,2013,155.0,5143.0
8158,Hispanic,20–29,M,B3,2014,127.0,4982.0
8159,Hispanic,20–29,M,B3,2015,174.0,5163.0
8160,Hispanic,20–29,M,B2,2010,678.0,1063.0
8161,Hispanic,20–29,M,B2,2011,973.0,988.0
8162,Hispanic,20–29,M,B2,2012,782.0,1001.0
8163,Hispanic,20–29,M,B2,2013,503.0,960.0
8164,Hispanic,20–29,M,B2,2014,307.0,965.0
8165,Hispanic,20–29,M,B2,2015,446.0,917.0
8166,Hispanic,20–29,M,H4,2010,92.0,221.0
8167,Hispanic,20–29,M,H4,2011,110.0,231.0
8168,Hispanic,20–29,M,H4,2012,90.0,220.0
8169,Hispanic,20–29,M,H4,2013,67.0,204.0
8170,Hispanic,20–29,M,H4,2014,70.0,221.0
8171,Hispanic,20–29,M,H4,2015,69.0,226.0
8172,Hispanic,20–29,M,D6,2010,437.0,1302.0
8173,Hispanic,20–29,M,D6,2011,442.0,1245.0
8174,Hispanic,20–29,M,D6,2012,442.0,1210.0
8175,Hispanic,20–29,M,D6,2013,359.0,1218.0
8176,Hispanic,20–29,M,D6,2014,362.0,1199.0
8177,Hispanic,20–29,M,D6,2015,386.0,1222.0
8178,Hispanic,20–29,M,B4,2010,818.0,1639.0
8179,Hispanic,20–29,M,B4,2011,1041.0,1526.0
8180,Hispanic,20–29,M,B4,2012,721.0,1467.0
8181,Hispanic,20–29,M,B4,2013,523.0,1426.0
8182,Hispanic,20–29,M,B4,2014,404.0,1453.0
8183,Hispanic,20–29,M,B4,2015,380.0,1470.0
8184,Hispanic,20–29,M,G6,2010,124.0,467.0
8185,Hispanic,20–29,M,G6,2011,150.0,426.0
8186,Hispanic,20–29,M,G6,2012,124.0,398.0
8187,Hispanic,20–29,M,G6,2013,132.0,349.0
8188,Hispanic,20–29,M,G6,2014,142.0,329.0
8189,Hispanic,20–29,M,G6,2015,144.0,332.0
8190,Hispanic,20–29,M,C8,2010,92.0,177.0
8191,Hispanic,20–29,M,C8,2011,109.0,184.0
8192,Hispanic,20–29,M,C8,2012,95.0,195.0
8193,Hispanic,20–29,M,C8,2013,76.0,175.0
8194,Hispanic,20–29,M,C8,2014,54.0,178.0
8195,Hispanic,20–29,M,C8,2015,61.0,166.0
8196,Hispanic,20–29,M,E7,2010,0.0,534.0
8197,Hispanic,20–29,M,E7,2011,0.0,562.0
8198,Hispanic,20–29,M,E7,2012,267.0,520.0
8199,Hispanic,20–29,M,E7,2013,232.0,513.0
8200,Hispanic,20–29,M,E7,2014,197.0,533.0
8201,Hispanic,20–29,M,E7,2015,197.0,523.0
8202,Hispanic,20–29,M,D7,2010,247.0,2137.0
8203,Hispanic,20–29,M,D7,2011,217.0,1937.0
8204,Hispanic,20–29,M,D7,2012,85.0,1802.0
8205,Hispanic,20–29,M,D7,2013,235.0,1801.0
8206,Hispanic,20–29,M,D7,2014,308.0,1760.0
8207,Hispanic,20–29,M,D7,2015,346.0,1713.0
8208,Hispanic,30–39,F,F4,2010,104.0,1006.0
8209,Hispanic,30–39,F,F4,2011,89.0,1060.0
8210,Hispanic,30–39,F,F4,2012,97.0,1060.0
8211,Hispanic,30–39,F,F4,2013,77.0,1072.0
8212,Hispanic,30–39,F,F4,2014,102.0,1103.0
8213,Hispanic,30–39,F,F4,2015,116.0,1090.0
8214,Hispanic,30–39,F,C3,2010,172.0,8255.0
8215,Hispanic,30–39,F,C3,2011,165.0,8619.0
8216,Hispanic,30–39,F,C3,2012,178.0,8884.0
8217,Hispanic,30–39,F,C3,2013,179.0,8980.0
8218,Hispanic,30–39,F,C3,2014,166.0,9105.0
8219,Hispanic,30–39,F,C3,2015,191.0,9211.0
8220,Hispanic,30–39,F,E5,2010,84.0,674.0
8221,Hispanic,30–39,F,E5,2011,121.0,655.0
8222,Hispanic,30–39,F,E5,2012,57.0,631.0
8223,Hispanic,30–39,F,E5,2013,74.0,621.0
8224,Hispanic,30–39,F,E5,2014,69.0,623.0
8225,Hispanic,30–39,F,E5,2015,75.0,632.0
8226,Hispanic,30–39,F,H6,2010,35.0,967.0
8227,Hispanic,30–39,F,H6,2011,51.0,1035.0
8228,Hispanic,30–39,F,H6,2012,55.0,1051.0
8229,Hispanic,30–39,F,H6,2013,56.0,1088.0
8230,Hispanic,30–39,F,H6,2014,71.0,1095.0
8231,Hispanic,30–39,F,H6,2015,61.0,1138.0
8232,Hispanic,30–39,F,E4,2010,113.0,3758.0
8233,Hispanic,30–39,F,E4,2011,140.0,3768.0
8234,Hispanic,30–39,F,E4,2012,96.0,3813.0
8235,Hispanic,30–39,F,E4,2013,58.0,3733.0
8236,Hispanic,30–39,F,E4,2014,84.0,3716.0
8237,Hispanic,30–39,F,E4,2015,125.0,3555.0
8238,Hispanic,30–39,F,H1,2010,66.0,1064.0
8239,Hispanic,30–39,F,H1,2011,35.0,1072.0
8240,Hispanic,30–39,F,H1,2012,44.0,1091.0
8241,Hispanic,30–39,F,H1,2013,38.0,1050.0
8242,Hispanic,30–39,F,H1,2014,39.0,1049.0
8243,Hispanic,30–39,F,H1,2015,34.0,1078.0
8244,Hispanic,30–39,F,A4,2010,58.0,418.0
8245,Hispanic,30–39,F,A4,2011,97.0,426.0
8246,Hispanic,30–39,F,A4,2012,68.0,426.0
8247,Hispanic,30–39,F,A4,2013,90.0,407.0
8248,Hispanic,30–39,F,A4,2014,86.0,388.0
8249,Hispanic,30–39,F,A4,2015,88.0,388.0
8250,Hispanic,30–39,F,G5,2010,28.0,259.0
8251,Hispanic,30–39,F,G5,2011,43.0,266.0
8252,Hispanic,30–39,F,G5,2012,40.0,264.0
8253,Hispanic,30–39,F,G5,2013,32.0,277.0
8254,Hispanic,30–39,F,G5,2014,33.0,291.0
8255,Hispanic,30–39,F,G5,2015,40.0,316.0
8256,Hispanic,30–39,F,D1,2010,90.0,885.0
8257,Hispanic,30–39,F,D1,2011,159.0,868.0
8258,Hispanic,30–39,F,D1,2012,185.0,865.0
8259,Hispanic,30–39,F,D1,2013,122.0,837.0
8260,Hispanic,30–39,F,D1,2014,43.0,793.0
8261,Hispanic,30–39,F,D1,2015,36.0,761.0
8262,Hispanic,30–39,F,A3,2010,18.0,220.0
8263,Hispanic,30–39,F,A3,2011,26.0,260.0
8264,Hispanic,30–39,F,A3,2012,14.0,289.0
8265,Hispanic,30–39,F,A3,2013,20.0,294.0
8266,Hispanic,30–39,F,A3,2014,20.0,298.0
8267,Hispanic,30–39,F,A3,2015,28.0,345.0
8268,Hispanic,30–39,F,H5,2010,55.0,10589.0
8269,Hispanic,30–39,F,H5,2011,135.0,10977.0
8270,Hispanic,30–39,F,H5,2012,98.0,11256.0
8271,Hispanic,30–39,F,H5,2013,114.0,11500.0
8272,Hispanic,30–39,F,H5,2014,138.0,11643.0
8273,Hispanic,30–39,F,H5,2015,97.0,11605.0
8274,Hispanic,30–39,F,E1,2010,95.0,882.0
8275,Hispanic,30–39,F,E1,2011,55.0,859.0
8276,Hispanic,30–39,F,E1,2012,45.0,849.0
8277,Hispanic,30–39,F,E1,2013,62.0,859.0
8278,Hispanic,30–39,F,E1,2014,79.0,862.0
8279,Hispanic,30–39,F,E1,2015,87.0,819.0
8280,Hispanic,30–39,F,G3,2010,56.0,976.0
8281,Hispanic,30–39,F,G3,2011,84.0,981.0
8282,Hispanic,30–39,F,G3,2012,109.0,953.0
8283,Hispanic,30–39,F,G3,2013,140.0,950.0
8284,Hispanic,30–39,F,G3,2014,105.0,965.0
8285,Hispanic,30–39,F,G3,2015,84.0,948.0
8286,Hispanic,30–39,F,F1,2010,20.0,318.0
8287,Hispanic,30–39,F,F1,2011,40.0,350.0
8288,Hispanic,30–39,F,F1,2012,32.0,357.0
8289,Hispanic,30–39,F,F1,2013,37.0,350.0
8290,Hispanic,30–39,F,F1,2014,32.0,355.0
8291,Hispanic,30–39,F,F1,2015,28.0,363.0
8292,Hispanic,30–39,F,B6,2010,34.0,1305.0
8293,Hispanic,30–39,F,B6,2011,75.0,1336.0
8294,Hispanic,30–39,F,B6,2012,65.0,1401.0
8295,Hispanic,30–39,F,B6,2013,48.0,1405.0
8296,Hispanic,30–39,F,B6,2014,55.0,1351.0
8297,Hispanic,30–39,F,B6,2015,57.0,1369.0
8298,Hispanic,30–39,F,B5,2010,80.0,392.0
8299,Hispanic,30–39,F,B5,2011,91.0,421.0
8300,Hispanic,30–39,F,B5,2012,76.0,434.0
8301,Hispanic,30–39,F,B5,2013,85.0,422.0
8302,Hispanic,30–39,F,B5,2014,78.0,392.0
8303,Hispanic,30–39,F,B5,2015,94.0,393.0
8304,Hispanic,30–39,F,A8,2010,21.0,175.0
8305,Hispanic,30–39,F,A8,2011,20.0,184.0
8306,Hispanic,30–39,F,A8,2012,19.0,187.0
8307,Hispanic,30–39,F,A8,2013,17.0,197.0
8308,Hispanic,30–39,F,A8,2014,12.0,218.0
8309,Hispanic,30–39,F,A8,2015,14.0,226.0
8310,Hispanic,30–39,F,G1,2010,24.0,176.0
8311,Hispanic,30–39,F,G1,2011,27.0,199.0
8312,Hispanic,30–39,F,G1,2012,28.0,201.0
8313,Hispanic,30–39,F,G1,2013,38.0,212.0
8314,Hispanic,30–39,F,G1,2014,45.0,193.0
8315,Hispanic,30–39,F,G1,2015,25.0,205.0
8316,Hispanic,30–39,F,G4,2010,41.0,1199.0
8317,Hispanic,30–39,F,G4,2011,32.0,1267.0
8318,Hispanic,30–39,F,G4,2012,48.0,1310.0
8319,Hispanic,30–39,F,G4,2013,45.0,1389.0
8320,Hispanic,30–39,F,G4,2014,67.0,1412.0
8321,Hispanic,30–39,F,G4,2015,44.0,1438.0
8322,Hispanic,30–39,F,C1,2010,66.0,664.0
8323,Hispanic,30–39,F,C1,2011,49.0,671.0
8324,Hispanic,30–39,F,C1,2012,57.0,656.0
8325,Hispanic,30–39,F,C1,2013,78.0,656.0
8326,Hispanic,30–39,F,C1,2014,63.0,621.0
8327,Hispanic,30–39,F,C1,2015,52.0,571.0
8328,Hispanic,30–39,F,A7,2010,94.0,327.0
8329,Hispanic,30–39,F,A7,2011,88.0,341.0
8330,Hispanic,30–39,F,A7,2012,75.0,318.0
8331,Hispanic,30–39,F,A7,2013,59.0,315.0
8332,Hispanic,30–39,F,A7,2014,50.0,307.0
8333,Hispanic,30–39,F,A7,2015,37.0,293.0
8334,Hispanic,30–39,F,D5,2010,85.0,1471.0
8335,Hispanic,30–39,F,D5,2011,56.0,1512.0
8336,Hispanic,30–39,F,D5,2012,102.0,1492.0
8337,Hispanic,30–39,F,D5,2013,72.0,1516.0
8338,Hispanic,30–39,F,D5,2014,52.0,1532.0
8339,Hispanic,30–39,F,D5,2015,71.0,1561.0
8340,Hispanic,30–39,F,H2,2010,23.0,258.0
8341,Hispanic,30–39,F,H2,2011,24.0,271.0
8342,Hispanic,30–39,F,H2,2012,17.0,290.0
8343,Hispanic,30–39,F,H2,2013,30.0,279.0
8344,Hispanic,30–39,F,H2,2014,28.0,259.0
8345,Hispanic,30–39,F,H2,2015,40.0,240.0
8346,Hispanic,30–39,F,H3,2010,75.0,1911.0
8347,Hispanic,30–39,F,H3,2011,92.0,1943.0
8348,Hispanic,30–39,F,H3,2012,88.0,1995.0
8349,Hispanic,30–39,F,H3,2013,76.0,1957.0
8350,Hispanic,30–39,F,H3,2014,46.0,1972.0
8351,Hispanic,30–39,F,H3,2015,69.0,1984.0
8352,Hispanic,30–39,F,C7,2010,109.0,3724.0
8353,Hispanic,30–39,F,C7,2011,120.0,3861.0
8354,Hispanic,30–39,F,C7,2012,124.0,4001.0
8355,Hispanic,30–39,F,C7,2013,83.0,4005.0
8356,Hispanic,30–39,F,C7,2014,62.0,3906.0
8357,Hispanic,30–39,F,C7,2015,73.0,3811.0
8358,Hispanic,30–39,F,E6,2010,72.0,1517.0
8359,Hispanic,30–39,F,E6,2011,62.0,1527.0
8360,Hispanic,30–39,F,E6,2012,62.0,1487.0
8361,Hispanic,30–39,F,E6,2013,59.0,1467.0
8362,Hispanic,30–39,F,E6,2014,62.0,1464.0
8363,Hispanic,30–39,F,E6,2015,49.0,1516.0
8364,Hispanic,30–39,F,C5,2010,133.0,885.0
8365,Hispanic,30–39,F,C5,2011,143.0,893.0
8366,Hispanic,30–39,F,C5,2012,107.0,904.0
8367,Hispanic,30–39,F,C5,2013,62.0,885.0
8368,Hispanic,30–39,F,C5,2014,51.0,902.0
8369,Hispanic,30–39,F,C5,2015,50.0,894.0
8370,Hispanic,30–39,F,B8,2010,83.0,1038.0
8371,Hispanic,30–39,F,B8,2011,116.0,1106.0
8372,Hispanic,30–39,F,B8,2012,157.0,1158.0
8373,Hispanic,30–39,F,B8,2013,157.0,1255.0
8374,Hispanic,30–39,F,B8,2014,146.0,1269.0
8375,Hispanic,30–39,F,B8,2015,148.0,1320.0
8376,Hispanic,30–39,F,E3,2010,113.0,913.0
8377,Hispanic,30–39,F,E3,2011,123.0,953.0
8378,Hispanic,30–39,F,E3,2012,67.0,962.0
8379,Hispanic,30–39,F,E3,2013,49.0,940.0
8380,Hispanic,30–39,F,E3,2014,49.0,936.0
8381,Hispanic,30–39,F,E3,2015,57.0,958.0
8382,Hispanic,30–39,F,F5,2010,130.0,1651.0
8383,Hispanic,30–39,F,F5,2011,166.0,1608.0
8384,Hispanic,30–39,F,F5,2012,169.0,1555.0
8385,Hispanic,30–39,F,F5,2013,196.0,1509.0
8386,Hispanic,30–39,F,F5,2014,165.0,1466.0
8387,Hispanic,30–39,F,F5,2015,141.0,1446.0
8388,Hispanic,30–39,F,E2,2010,53.0,488.0
8389,Hispanic,30–39,F,E2,2011,37.0,484.0
8390,Hispanic,30–39,F,E2,2012,40.0,487.0
8391,Hispanic,30–39,F,E2,2013,59.0,481.0
8392,Hispanic,30–39,F,E2,2014,60.0,456.0
8393,Hispanic,30–39,F,E2,2015,71.0,445.0
8394,Hispanic,30–39,F,C4,2010,72.0,715.0
8395,Hispanic,30–39,F,C4,2011,122.0,699.0
8396,Hispanic,30–39,F,C4,2012,85.0,701.0
8397,Hispanic,30–39,F,C4,2013,102.0,695.0
8398,Hispanic,30–39,F,C4,2014,78.0,695.0
8399,Hispanic,30–39,F,C4,2015,86.0,645.0
8400,Hispanic,30–39,F,C6,2010,118.0,1806.0
8401,Hispanic,30–39,F,C6,2011,154.0,1864.0
8402,Hispanic,30–39,F,C6,2012,133.0,1841.0
8403,Hispanic,30–39,F,C6,2013,146.0,1826.0
8404,Hispanic,30–39,F,C6,2014,84.0,1813.0
8405,Hispanic,30–39,F,C6,2015,87.0,1821.0
8406,Hispanic,30–39,F,A2,2010,9.0,67.0
8407,Hispanic,30–39,F,A2,2011,10.0,70.0
8408,Hispanic,30–39,F,A2,2012,19.0,68.0
8409,Hispanic,30–39,F,A2,2013,8.0,78.0
8410,Hispanic,30–39,F,A2,2014,22.0,86.0
8411,Hispanic,30–39,F,A2,2015,27.0,96.0
8412,Hispanic,30–39,F,A6,2010,30.0,443.0
8413,Hispanic,30–39,F,A6,2011,42.0,470.0
8414,Hispanic,30–39,F,A6,2012,30.0,490.0
8415,Hispanic,30–39,F,A6,2013,26.0,516.0
8416,Hispanic,30–39,F,A6,2014,40.0,523.0
8417,Hispanic,30–39,F,A6,2015,29.0,527.0
8418,Hispanic,30–39,F,F3,2010,28.0,411.0
8419,Hispanic,30–39,F,F3,2011,26.0,401.0
8420,Hispanic,30–39,F,F3,2012,31.0,392.0
8421,Hispanic,30–39,F,F3,2013,37.0,396.0
8422,Hispanic,30–39,F,F3,2014,30.0,383.0
8423,Hispanic,30–39,F,F3,2015,38.0,377.0
8424,Hispanic,30–39,F,G2,2010,26.0,340.0
8425,Hispanic,30–39,F,G2,2011,43.0,334.0
8426,Hispanic,30–39,F,G2,2012,42.0,362.0
8427,Hispanic,30–39,F,G2,2013,43.0,363.0
8428,Hispanic,30–39,F,G2,2014,36.0,384.0
8429,Hispanic,30–39,F,G2,2015,58.0,379.0
